gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,1,0,0.9731480482579951,1,1,0,0,0,0,0,0,1,0,-1.34373933411114,-0.4396064473598966,0,1,0,1,0,0
1,0,0,0,-1.2298817011634067,1,0,0,0,0,0,0,0,0,0,-1.5037019194709427,-0.9858051973454302,0,1,0,0,1,1
0,0,0,1,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,-1.4920379809551236,-0.9910001129043708,0,1,0,0,1,0
1,0,1,1,-0.2915542152987356,0,0,1,1,1,0,1,1,0,1,-0.2006733595608828,-0.3326222675370991,0,0,1,0,0,1
0,0,0,0,-0.5771321457792876,1,1,0,0,1,1,1,1,1,1,0.5791442440681556,-0.36689983002857024,0,0,1,0,0,1
0,1,1,1,-0.16916367366421325,1,1,0,0,0,0,0,0,1,1,-0.4539474530472372,-0.38628086115231014,0,0,0,1,0,0
0,0,1,1,1.3811165203730693,0,0,0,0,1,1,1,1,2,0,-0.3323092370965539,0.6128301636962431,0,0,0,0,0,0
0,0,1,1,0.7283669649889504,0,0,1,0,0,0,1,0,0,1,-0.8388574240692624,-0.10231434442406723,0,0,1,0,0,0
0,0,0,0,-1.2706785483749141,1,0,1,0,0,0,0,0,0,1,-0.49393809938718797,-0.9777020170932366,0,0,1,0,0,0
0,0,0,1,0.1980079512393537,1,0,1,1,0,1,0,0,2,0,-0.10569557450349988,0.022452430965872985,0,0,1,0,0,0
1,0,1,0,-0.9443037706828545,1,1,1,1,1,0,0,0,0,0,0.9040682455802549,-0.6153899575978943,1,0,0,0,0,1
1,1,0,0,0.5651795761429206,1,0,0,1,0,0,1,1,1,0,1.0207076307384444,0.9645747881229713,1,0,1,0,0,1
0,1,0,0,-0.12836682645270583,1,0,0,1,1,0,1,1,0,1,1.2273259701615231,0.30939381386889386,1,0,0,0,0,0
0,0,1,0,-0.7403195346253174,1,1,0,0,0,0,1,0,0,1,0.7157789523963202,-0.45121730563906726,1,0,0,1,0,1
1,0,0,0,-1.2298817011634067,1,0,0,0,0,0,0,0,0,0,-1.5070344733326053,-0.9727069059788707,0,1,0,0,1,0
0,1,1,0,-1.1482880067403918,1,1,0,0,0,0,0,0,0,0,0.34419919682094535,-0.8627478599812953,1,0,0,1,0,1
1,1,1,0,-1.1074911595288843,1,1,0,1,0,0,0,0,0,1,0.54581870545153,-0.8347974382346877,1,0,0,1,0,1
0,0,1,1,-0.4139447569332579,1,1,0,0,1,0,1,0,0,1,0.8040916297303782,-0.1627884896486574,1,0,0,1,0,0
1,0,0,0,0.2388047984508611,1,1,0,0,1,1,1,1,0,1,1.3006421551180993,0.7711196847870392,1,0,0,1,0,0
1,0,1,0,1.2995228259500544,0,0,1,0,1,1,0,1,2,0,-0.5589228996896077,0.3977073783708836,0,0,0,1,0,1
0,0,1,0,1.2995228259500544,1,1,1,0,1,1,1,1,1,1,1.4622710174087332,2.0553516520436,1,0,0,0,1,0
1,0,1,0,1.4219133675845768,1,1,0,0,0,0,0,0,2,1,-1.3120800724253456,-0.23027799092720155,0,1,1,0,0,0
0,0,1,0,-1.1074911595288843,1,1,0,1,0,1,0,0,0,1,0.6924510753646826,-0.8217213473619698,1,0,0,1,0,1
0,0,0,0,-0.45474160414476533,1,1,0,0,0,0,0,0,0,0,0.3558631353367641,-0.30240739541864564,1,0,0,0,1,0
0,0,0,0,-0.6587258402023025,1,1,0,1,0,0,0,0,0,1,0.5308222130740483,-0.44528977378335294,1,0,0,0,1,0
0,0,1,1,1.1363354371040248,1,0,1,1,0,1,1,1,0,1,0.48083390514911,1.0707819506613119,0,0,1,0,0,0
1,1,1,0,1.625897603642114,1,1,1,1,1,1,1,1,2,0,0.8157555682461969,1.8207146326314505,0,0,1,0,0,0
1,0,0,0,-0.2099605208757207,1,1,0,0,0,0,1,1,0,1,1.0323715692542632,0.15250292389012032,1,0,0,0,0,0
1,0,0,1,-0.8627100762598398,1,0,0,0,0,0,0,0,0,0,-1.4837065963009672,-0.9015321227226166,0,1,1,0,0,1
0,0,1,1,-0.45474160414476533,1,1,1,1,0,1,1,0,1,0,0.42917932029334044,-0.27829765910663945,0,0,0,0,1,1
1,0,1,0,1.5035070620075917,1,1,1,0,0,0,1,1,2,0,1.1506772313432843,2.052909597721021,1,0,0,0,0,0
1,1,0,0,-1.1890848539518992,1,0,0,0,1,0,0,0,0,0,0.3075411043426569,-0.912610169149588,1,0,0,1,0,0
0,0,0,0,-1.1482880067403918,1,1,0,0,0,0,0,0,0,0,-1.3120800724253456,-0.954569102510262,0,1,0,0,1,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-0.7238843158419044,-0.980765685243381,0,0,0,1,0,1
0,0,0,0,0.5243827289314132,1,0,1,0,0,0,0,0,0,1,-0.4572800069088998,0.0207651934339095,0,0,0,0,0,0
0,0,1,1,0.6467732705659355,1,1,1,1,1,1,1,1,2,0,1.5722452948435974,1.4172206570598913,1,0,1,0,0,0
0,0,1,1,1.5035070620075917,1,0,1,1,1,1,1,0,2,1,0.3708596277142457,1.3925781088956861,0,0,0,0,0,0
0,0,1,1,-0.9443037706828545,1,0,0,1,0,1,1,1,0,1,1.2289922470923542,-0.597163352153919,1,0,0,1,0,0
1,0,1,1,0.8099606594119653,1,1,0,0,0,0,0,0,2,1,-1.318745180148671,-0.4358101629129785,0,1,0,0,0,0
0,0,1,0,-1.0666943123173769,1,1,0,0,0,0,0,0,0,1,0.3625282430600893,-0.8053373829068495,1,0,0,1,0,1
0,0,1,0,0.11641425681633881,1,0,1,1,1,0,0,0,0,0,-0.12069206688098148,-0.05387286686163852,0,0,0,0,1,0
1,0,0,0,0.36119534008538345,1,1,0,1,1,0,1,1,0,1,1.3889548324521568,0.9731219782519974,1,0,0,1,0,1
0,0,0,0,-1.0666943123173769,1,0,1,1,0,0,0,0,0,1,0.47750135128744764,-0.7800510204212371,1,0,0,1,0,0
0,0,1,1,-0.4139447569332579,1,1,0,0,1,1,1,1,1,1,0.46750368970246003,-0.261092276379379,0,0,0,0,1,0
1,0,0,0,0.36119534008538345,1,0,0,0,0,0,0,0,0,0,-1.4720426577851484,-0.6554396484881883,0,1,0,1,0,0
1,0,0,0,-0.005976284818183508,1,0,0,0,0,0,0,0,0,0,-1.4903717040242925,-0.7327195675508896,0,1,0,0,0,0
1,0,1,0,-0.7811163818368249,0,0,0,0,1,0,1,1,0,1,-0.5289299149346447,-0.7185778529737736,0,0,0,0,0,1
0,0,1,0,1.625897603642114,1,1,0,1,0,0,1,1,2,1,1.1590086159974406,2.2351090506792484,1,0,0,1,0,0
1,0,0,0,1.4627102147960842,0,0,1,1,1,1,1,1,2,0,-0.009051512515286004,1.0158135279094451,0,0,1,0,0,0
0,0,0,0,-1.1890848539518992,1,0,0,0,0,0,0,0,0,0,-1.4920379809551236,-0.9711528714099568,0,1,0,0,1,1
1,0,1,0,-0.5363352985677802,1,0,0,0,1,0,1,1,0,1,1.0723622155942139,-0.22588229314655958,1,0,0,1,0,0
1,0,0,0,1.0955385898925174,1,1,0,1,1,0,0,0,0,1,0.6208011673389375,1.197635572472365,1,0,0,1,0,0
1,0,1,1,1.625897603642114,0,0,1,1,1,1,1,1,2,0,-0.005718958653623163,1.0106630133381878,0,0,0,0,0,0
0,0,1,0,-1.1890848539518992,1,0,0,0,1,1,0,0,0,1,-0.29398486768743454,-0.9311919824950293,0,0,0,0,1,0
1,0,0,0,0.5243827289314132,1,1,1,1,1,1,1,1,0,1,1.7005486185176062,1.275958914745623,1,0,0,1,0,0
0,0,0,0,-1.2298817011634067,0,0,0,0,0,0,0,0,0,1,-1.3237440109411647,-0.97774641808092,0,0,1,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,1,0,0,0,0,0,0,0.3242038736509697,-0.9668015746169981,1,0,0,1,0,0
0,1,1,0,-1.2706785483749141,1,1,0,0,0,0,0,0,0,1,0.32587015058180135,-0.9667793741231564,1,0,0,1,0,1
1,1,1,0,-0.2915542152987356,1,0,0,1,1,0,0,1,0,0,0.7924276912145594,-0.026921467337903987,1,0,0,0,0,0
0,0,1,1,1.544303909219099,1,1,0,1,1,1,1,1,2,1,0.649127875163069,1.6552321515359678,0,0,0,1,0,0
0,0,0,0,-0.8219132290483323,1,0,0,0,0,0,0,1,0,1,0.5108268899040732,-0.5365338034724374,1,0,0,0,0,0
1,0,0,0,-0.6179289929907951,1,0,0,0,0,0,0,0,1,0,-1.4903717040242925,-0.8563319172610653,0,1,0,0,0,0
1,0,1,1,1.625897603642114,1,1,1,1,1,1,1,1,2,0,0.839083445277835,1.8908903936648316,0,0,1,0,0,0
0,0,1,0,1.3811165203730693,1,1,0,1,0,1,1,1,1,1,1.3139723705647492,2.0594143424166176,1,0,0,1,0,1
1,0,0,0,-0.5771321457792876,1,0,0,0,1,0,0,0,0,1,-0.4872729916638628,-0.6034460919110992,0,0,0,0,1,0
1,0,1,1,1.625897603642114,1,0,1,1,1,1,1,1,2,1,0.6357976597164191,1.7072701091007398,0,0,0,0,0,0
1,0,1,0,1.3403196731615619,1,1,0,1,1,1,1,1,1,1,1.4472745250312515,2.161048203223583,1,0,1,0,0,0
0,0,1,1,1.2179291315270397,1,1,1,1,0,0,1,0,1,1,1.010709969153457,1.5718248961729777,1,0,1,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,1,1,0,0,0.8657438761711352,-0.9595864141184696,1,0,0,1,0,1
0,0,0,1,1.0139448954695025,1,1,1,1,1,1,1,1,2,0,0.8307520606236786,1.2257191971820225,0,0,0,0,1,0
1,0,1,0,0.9323512010464876,1,0,1,0,0,0,1,1,1,1,1.0040448614301316,1.3428268021966017,1,0,0,1,0,0
0,0,0,0,-0.9035069234713472,1,0,0,0,0,0,0,0,0,1,0.17923778066864868,-0.6712464001034262,1,0,0,1,0,1
0,0,0,0,-1.2706785483749141,1,0,0,0,1,0,0,0,0,0,-0.4572800069088998,-0.9772136062287208,0,0,0,0,1,1
0,0,1,0,0.6875701177774429,1,1,1,0,0,0,0,0,1,1,-0.30898136006491594,0.16968610612353904,0,0,0,1,0,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,-1.4870391501626299,-0.9909335114228459,0,1,0,0,1,1
1,0,1,1,-0.332351062510243,1,0,1,0,0,1,0,0,0,0,-0.3156464677882411,-0.41378727302208523,0,0,0,1,0,0
1,1,1,0,-1.2706785483749141,1,1,0,0,0,0,0,0,0,1,0.32753642751263257,-0.9667571736293149,1,0,0,1,0,1
0,0,0,0,-0.9443037706828545,0,0,0,0,0,0,0,0,0,1,-1.3337416725261522,-0.9154074313736331,0,0,0,0,1,0
1,0,1,1,-0.332351062510243,0,0,1,1,1,0,1,1,1,0,-0.23399889817750838,-0.3925191999218071,0,0,0,1,0,0
1,1,1,0,1.625897603642114,1,1,1,1,1,1,1,1,2,1,1.6672230799009806,2.700542404068946,1,0,0,0,0,0
1,0,1,1,-1.1890848539518992,1,0,0,1,0,1,0,0,0,1,0.5124931668349044,-0.8926741256798076,1,0,0,1,0,0
0,0,0,0,-0.6179289929907951,1,0,0,0,0,0,0,0,1,1,-1.470376380854317,-0.837394896014158,0,1,0,0,1,0
1,1,1,0,-0.16916367366421325,1,1,0,1,1,1,1,1,0,1,1.5405860331578032,0.42297154036265444,1,0,0,1,0,0
0,0,1,1,1.625897603642114,1,1,1,1,1,1,1,1,2,0,1.6638905260393178,2.6881545285053177,1,0,0,0,0,0
1,0,1,1,1.625897603642114,1,1,1,1,0,0,1,0,2,1,1.0157087999459504,2.0386124796870133,1,0,0,1,0,0
0,0,1,0,1.5851007564306066,0,0,0,1,0,0,1,1,2,0,-0.5089345917646694,0.5609920105760455,0,0,0,1,0,1
0,0,0,0,0.6875701177774429,1,1,0,1,0,1,1,1,1,1,1.400618770967976,1.2948737354986888,1,0,0,0,0,0
0,0,1,0,-0.9035069234713472,1,0,0,0,0,0,1,0,0,1,0.5108268899040732,-0.6192084425386539,1,0,0,1,0,1
0,0,0,0,1.05474174268101,1,1,0,0,1,1,1,1,1,1,1.333967693734725,1.7617501209880913,1,0,0,1,0,1
0,0,0,0,-0.985100617894362,1,1,0,1,0,0,1,1,0,0,1.2073306469915475,-0.6359254144013987,1,0,0,1,0,1
1,0,0,0,-1.0258974651058694,1,0,0,0,0,0,1,1,0,1,0.07426233402627792,-0.7964127843825157,0,0,0,1,0,0
0,0,1,1,1.5035070620075917,0,0,1,0,1,1,0,0,2,0,-0.8505213625850815,0.2343117436965135,0,0,0,0,1,0
0,0,1,1,1.5851007564306066,1,1,0,1,0,1,0,0,2,1,0.672455752194707,1.731912657264945,1,0,0,1,0,0
0,0,1,1,1.2179291315270397,1,0,1,1,0,0,0,0,1,1,0.5608151978290116,1.2127097077908293,1,0,1,0,0,0
1,0,1,0,1.625897603642114,1,1,1,1,1,1,0,0,2,1,0.9873820921218188,2.0415429448741085,1,0,0,0,0,0
0,0,1,1,1.625897603642114,1,1,0,1,1,0,1,1,2,1,1.292310770463943,2.273715709469837,1,0,0,1,0,1
0,0,0,0,0.8507575066234727,0,0,0,0,1,1,1,1,1,0,-0.3239778524423975,0.3525293734031739,0,0,1,0,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,1,0,0,0,0,1,-0.47227649928638116,-0.9774134106732956,0,0,0,0,1,1
0,0,1,0,1.625897603642114,1,1,0,1,1,1,1,1,2,1,1.5322546485036468,2.535481732356453,1,0,1,0,0,0
1,0,1,0,1.625897603642114,1,0,0,0,0,0,0,0,2,0,-1.4853728732317988,-0.3676990478068688,0,1,0,0,0,0
0,0,0,0,-0.046773132029690946,1,0,0,0,1,1,1,1,2,0,1.160674892928272,0.3810126070019806,1,0,0,0,0,0
0,0,0,0,-1.2706785483749141,1,1,0,1,0,1,0,0,0,0,-0.15068505163594445,-0.9731287153618616,0,0,0,0,1,1
1,1,0,0,-0.005976284818183508,1,0,0,0,0,0,1,1,0,0,0.8774078146869545,0.2869047136073263,1,0,0,1,0,0
1,0,1,0,0.9731480482579951,1,1,1,0,0,0,1,1,1,1,1.1123528619341647,1.3403847478740227,1,0,0,1,0,0
0,0,0,0,-0.985100617894362,1,0,0,0,0,0,0,0,0,1,-1.4720426577851484,-0.9277509059495772,0,1,1,0,0,0
1,0,0,0,-0.25075736808722815,1,1,0,0,1,0,1,1,0,1,1.1956667084757286,0.1545897703112331,1,0,0,0,0,0
0,0,1,0,0.15721110402784624,1,1,0,0,0,0,1,1,0,1,1.012376246084288,0.527691269813606,1,0,0,0,0,0
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,-0.6322390846461841,-0.9795446580820916,0,0,0,1,0,1
0,0,0,0,0.7691638122004578,1,1,0,1,1,1,0,0,0,1,0.7574358756671021,0.9862424701123987,1,0,0,1,0,0
0,0,1,1,0.8099606594119653,1,0,0,0,0,0,0,0,1,1,-1.458712442338498,-0.5240127249457601,0,1,1,0,0,0
0,0,0,0,-1.0258974651058694,1,0,0,0,0,0,1,0,0,0,-0.32564412937322873,-0.8353524505807283,0,0,0,0,1,0
1,0,0,0,-0.37314790972175044,1,1,1,0,1,0,1,1,1,1,0.4641711358407972,-0.18148130546330685,0,0,0,1,0,0
0,0,1,1,1.544303909219099,1,1,1,1,1,1,1,0,2,1,0.4874990128724352,1.545184303563026,0,0,0,0,0,0
0,1,1,0,0.320398492873876,1,0,0,0,0,0,0,1,1,0,-0.29398486768743454,0.013994042812213458,0,0,0,1,0,0
0,1,1,0,1.625897603642114,1,1,0,1,1,1,1,1,2,1,1.567246464051104,2.5624109313863466,1,0,0,0,0,0
1,0,1,1,1.4219133675845768,0,0,1,1,1,1,1,0,2,0,-0.34730572947403526,0.6092558841877412,0,0,1,0,0,0
1,0,1,0,1.2587259787385472,1,1,0,1,1,0,1,1,1,1,1.4289454787921076,2.052199181918089,1,0,0,1,0,1
1,0,1,1,-0.4139447569332579,1,0,0,1,0,0,1,1,1,1,0.1625750113603359,-0.33459811148900387,0,0,0,0,0,1
0,0,0,0,-0.5771321457792876,1,1,0,0,1,0,0,1,0,1,0.8690764300327981,-0.29061893318874205,1,0,1,0,0,1
1,1,0,0,-0.25075736808722815,1,0,1,0,0,0,1,0,0,1,0.7057812908113326,-0.025811442645822667,1,0,1,0,0,0
0,1,1,0,0.4427890345083983,1,1,0,1,1,0,1,1,0,1,1.2789805550172926,0.9601790903423294,1,0,0,1,0,1
1,0,1,1,0.6467732705659355,1,0,1,0,1,0,1,1,1,1,1.1690062775824284,1.210112250011359,1,0,0,0,0,0
1,0,1,0,0.8507575066234727,1,0,1,1,1,1,1,1,1,0,1.5289220946419844,1.5912059272967174,1,0,0,1,0,0
1,0,0,0,-0.9443037706828545,1,1,0,0,0,0,0,0,0,1,0.3375340890976201,-0.6860763299896326,1,0,0,1,0,1
1,0,1,1,1.2587259787385472,1,0,1,1,1,1,0,0,2,0,-0.03571194340858637,0.782530738621635,0,0,0,0,1,0
1,0,1,0,1.5035070620075917,1,0,0,1,0,0,1,1,1,1,1.0340378461850948,1.9946777023744349,1,0,1,0,0,0
1,0,1,1,0.11641425681633881,1,0,0,0,0,0,0,0,2,0,-1.4970368117476176,-0.6755088949210184,0,1,1,0,0,0
1,0,1,0,0.07561740960483138,1,1,0,0,1,0,1,1,0,1,1.1940004315448975,0.5163246169666933,1,0,0,1,0,0
1,1,0,0,0.2388047984508611,1,0,1,1,0,0,0,0,0,1,-0.24899539055498998,-0.0005028796663686031,0,0,1,0,0,1
1,1,1,0,-0.12836682645270583,0,0,1,0,1,0,0,1,0,1,-0.6539006847469906,-0.4542809737892116,0,0,0,1,0,0
1,0,1,1,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,-1.512033304125099,-0.9912665188304703,0,1,0,1,0,0
0,0,1,0,1.2587259787385472,1,1,0,1,0,1,0,1,2,0,0.08759254947292834,0.8801907110309494,0,0,0,0,1,0
1,0,0,0,-1.0258974651058694,1,0,0,0,0,0,0,0,0,0,-1.510367027194268,-0.9354544773126218,0,1,0,0,1,0
0,1,1,0,-0.4139447569332579,1,0,0,0,0,0,1,1,0,1,0.8374171683470037,-0.13892295876890903,1,0,0,0,0,0
0,1,0,0,-1.0258974651058694,0,0,0,1,0,1,0,1,0,1,-0.673896007916966,-0.8817958836974108,0,0,0,1,0,0
1,0,1,1,1.2995228259500544,1,1,1,1,1,1,1,1,2,1,0.8657438761711352,1.5831915490198902,0,0,0,0,1,0
0,0,1,1,0.5243827289314132,1,1,0,0,0,0,0,0,2,0,-1.3387405033186461,-0.5166199604964985,0,1,0,0,1,0
0,0,0,0,-0.2099605208757207,1,1,0,0,1,1,0,0,0,0,-0.17234665173675104,-0.28422519096235366,0,0,0,1,0,0
0,0,0,0,-0.6179289929907951,1,0,0,0,1,0,0,0,0,1,0.4008526124692089,-0.41658453524613015,1,0,0,1,0,1
0,1,1,0,0.4427890345083983,1,1,0,1,0,1,1,0,0,1,0.98904836905265,0.7554239356410094,1,0,0,1,0,0
1,0,0,0,0.5243827289314132,1,0,1,1,0,1,0,0,1,1,-0.06903748202521194,0.24183771110882474,0,0,1,0,0,0
1,0,1,0,0.5651795761429206,1,0,1,1,0,1,0,1,1,0,0.19923310383862383,0.43480440358024136,0,0,0,0,1,0
0,0,1,0,0.8099606594119653,1,0,1,1,1,1,1,1,2,1,1.3889548324521568,1.4364684852205816,1,0,0,1,0,0
0,0,1,1,1.2587259787385472,1,1,1,1,1,0,1,1,2,0,0.6291325519930939,1.4133799716252902,0,0,1,0,0,0
0,0,1,0,0.4019921872968909,1,1,0,0,1,1,1,1,1,1,1.455605909685408,1.036482187675999,1,0,0,1,0,0
1,0,1,0,1.625897603642114,1,1,1,0,1,1,1,1,2,1,1.5172581561261655,2.4995169323330186,1,0,1,0,0,0
1,0,0,0,-0.45474160414476533,0,0,1,0,0,1,0,0,2,0,-0.9838235170515838,-0.6577484998477173,0,0,0,0,1,0
1,1,0,0,1.0139448954695025,1,1,1,0,1,1,0,1,2,0,1.222327139369029,1.5663857751817791,1,0,1,0,0,0
1,0,0,0,0.36119534008538345,1,0,0,0,0,0,0,0,1,1,-1.4953705348167863,-0.6415199388494884,0,1,0,0,1,0
0,0,1,1,0.6875701177774429,0,0,0,1,0,0,1,1,1,1,-0.4272870221539368,0.12852639054116383,0,0,0,0,0,1
0,0,0,0,-1.0666943123173769,1,0,1,0,1,1,1,1,0,0,0.46750368970246003,-0.7852237354863361,0,0,1,0,0,0
1,0,1,0,1.0955385898925174,1,1,1,1,1,0,1,1,1,1,1.48393261750954,1.9118920608390102,1,0,1,0,0,0
1,0,1,0,0.4427890345083983,1,1,0,1,0,0,0,0,0,0,0.527489659212386,0.509331461406581,1,0,0,1,0,0
0,1,0,1,0.9731480482579951,1,0,1,0,0,0,1,1,1,0,1.0057111383609627,1.3375874856499776,1,0,1,0,0,0
1,0,1,1,1.625897603642114,1,0,0,0,0,0,0,0,2,1,-1.463711273130992,-0.3416578685306411,0,1,0,0,1,0
1,0,0,0,-1.1890848539518992,1,0,0,0,0,0,1,0,0,1,0.5291559361432172,-0.8966480140774588,1,0,0,1,0,0
1,1,1,0,0.7283669649889504,1,1,0,1,1,0,1,0,0,1,1.014042523015119,1.1708173759116802,1,0,0,1,0,1
1,0,1,1,0.8099606594119653,1,1,0,0,1,0,1,1,1,0,1.2206608624381978,1.353927049117415,1,0,0,0,0,0
1,1,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,0.1842366114611427,-0.9686664160996947,1,0,0,1,0,1
0,0,1,1,1.4627102147960842,1,0,0,0,1,1,1,1,2,1,0.2775481195876942,1.19947821346122,0,0,0,0,0,0
0,1,0,0,-0.9443037706828545,1,1,0,0,0,0,0,1,0,1,0.6407964905089126,-0.6489793047802749,1,0,0,1,0,1
0,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,0,-0.6872262233636162,-0.9802772743788654,0,0,0,1,0,0
1,0,0,0,0.1980079512393537,0,0,0,0,0,1,0,0,0,0,-1.2004395180596499,-0.5675478933691894,0,0,1,0,0,1
0,0,0,0,-0.6587258402023025,1,0,0,0,0,0,0,0,2,0,-1.5220309657100868,-0.8547112812106266,0,1,1,0,0,0
1,1,0,0,0.1980079512393537,1,1,0,0,0,0,1,1,0,1,1.0640308309400575,0.5898748530640016,1,0,0,1,0,1
0,0,0,0,-0.8627100762598398,1,0,0,0,1,0,0,0,0,0,0.275881842656863,-0.6364138252659144,1,0,0,1,0,0
1,1,1,0,-0.12836682645270583,1,1,0,0,1,0,1,1,0,1,1.1473446774816214,0.3112808558454321,1,0,0,0,0,1
1,0,1,1,0.320398492873876,0,0,0,1,0,0,1,1,0,1,-0.458946283839731,-0.09556539429621279,0,0,0,1,0,0
1,0,0,0,-1.2706785483749141,1,0,0,0,0,0,0,0,0,1,0.1842366114611427,-0.9686664160996947,1,0,0,0,1,1
0,0,0,0,0.9731480482579951,1,1,1,1,0,0,0,0,0,1,0.7257766139813082,1.1857805087609363,1,0,0,1,0,0
1,0,1,1,1.625897603642114,1,0,1,1,1,1,1,1,2,1,1.4672698482012272,2.430762002905502,1,0,0,0,0,0
0,0,0,0,-1.2298817011634067,1,0,0,0,0,0,0,1,0,1,0.5441524285206988,-0.9238214185396094,1,0,0,1,0,1
0,0,1,0,1.5851007564306066,1,0,1,1,1,1,1,1,2,1,0.7157789523963202,1.684625605382281,0,0,0,0,0,0
0,0,1,0,1.2587259787385472,1,0,0,0,0,0,0,0,2,0,-1.512033304125099,-0.4502848848977189,0,1,0,0,1,0
1,1,1,0,1.1363354371040248,1,0,1,1,1,1,1,1,2,1,1.5122593253336716,1.960999553216688,1,0,0,0,0,0
0,0,1,1,1.4219133675845768,1,1,0,1,1,1,1,1,2,1,1.5522499716736224,2.3439358714909013,1,0,0,0,0,0
1,0,0,1,1.544303909219099,1,1,1,1,0,1,0,0,2,0,0.045935626202146376,1.1720606035668115,0,0,0,1,0,0
1,0,1,1,0.605976423354428,1,0,0,1,0,1,0,1,2,0,-0.027380558754429976,0.3354349931451216,0,0,0,0,0,0
0,1,0,0,-1.2706785483749141,1,1,0,0,1,0,1,0,0,1,0.8057579066612094,-0.960385631896768,1,0,0,1,0,1
1,0,0,0,-1.1074911595288843,1,1,0,1,0,0,0,1,0,1,-0.020715451031104767,-0.8354190520622532,0,0,0,1,0,0
0,0,1,1,1.625897603642114,1,1,1,1,1,1,1,1,2,1,1.6555591413851614,2.5782620839892676,1,0,1,0,0,0
1,0,1,0,-0.8219132290483323,1,0,0,0,0,0,0,0,0,0,-0.6239076999920277,-0.7751669117760792,0,0,0,0,0,0
1,0,1,1,0.1980079512393537,1,0,1,1,0,0,1,1,1,0,0.3491980276134389,0.18071975156282752,0,0,0,0,0,0
1,0,1,1,-0.5771321457792876,1,0,0,0,0,0,0,0,0,0,-1.4720426577851484,-0.8413021829302842,0,1,0,0,1,0
1,0,0,0,-0.8627100762598398,1,1,0,0,0,0,0,0,0,0,0.3541968584059329,-0.605244331912271,1,0,0,1,0,0
0,0,1,0,1.625897603642114,1,1,1,1,1,0,0,1,2,1,1.1506772313432843,2.2956719978792055,1,0,0,1,0,0
0,0,0,0,0.605976423354428,1,0,0,0,0,0,0,0,2,0,-1.4720426577851484,-0.5811123951064231,0,1,0,0,0,0
1,0,1,1,1.3811165203730693,1,0,1,1,0,1,0,0,2,1,-0.214003575007533,0.6922191296738991,0,0,1,0,0,0
1,0,1,1,0.6467732705659355,1,0,1,0,1,1,1,0,1,0,0.1692401190836611,0.34271675512517513,0,0,0,0,0,0
1,0,0,0,-0.046773132029690946,1,1,0,0,1,0,0,1,0,1,0.8424159991394977,0.24647761432172477,1,0,0,1,0,1
1,0,0,0,-1.1074911595288843,0,0,0,1,0,0,1,1,0,1,-0.45561372997806837,-0.8979578432141146,0,0,1,0,0,0
0,0,1,1,-0.6179289929907951,1,1,1,0,0,1,0,0,1,1,-0.0840339744026933,-0.5128902775311053,0,0,0,0,1,0
1,0,1,1,-0.5363352985677802,0,0,0,0,0,0,0,0,0,1,-1.3254102878719958,-0.8067582145127136,0,0,0,0,1,0
1,0,0,0,-1.2298817011634067,1,0,1,0,0,0,0,0,0,0,-0.45561372997806837,-0.945178293615254,0,0,0,0,1,0
0,1,1,0,1.0139448954695025,1,0,0,1,1,0,1,0,1,1,0.8674101531019669,1.3089488485942797,1,0,0,1,0,0
1,0,0,0,-0.985100617894362,0,0,0,1,0,0,0,0,0,1,-1.1787779179588433,-0.8990456674123544,0,0,0,0,1,0
0,0,1,1,1.3403196731615619,1,0,0,0,0,0,0,0,2,1,-1.4920379809551236,-0.4372309945188427,0,1,1,0,0,0
1,0,0,0,0.6875701177774429,1,1,1,1,0,0,0,0,0,1,-0.16234899015176346,0.3030444726301888,0,0,1,0,0,1
0,0,0,0,-1.0258974651058694,1,0,0,0,0,0,0,0,0,1,-1.4887054270934612,-0.9343222521266987,0,1,0,0,1,0
0,0,1,1,-0.046773132029690946,1,0,0,0,1,1,0,0,0,0,-0.3423068986815415,-0.2685294418163238,0,0,0,0,1,0
0,1,1,0,1.625897603642114,1,1,1,1,1,0,0,1,2,1,1.2673166165014738,2.3525940640891356,1,0,1,0,0,0
0,0,1,1,1.2587259787385472,1,1,1,1,1,1,1,1,2,1,0.8257532298311849,1.4855981780921006,0,0,1,0,0,0
1,1,0,0,-0.16916367366421325,1,1,0,1,1,1,0,0,0,0,-0.005718958653623163,-0.17058086298706832,0,0,0,0,0,0
